word,location,image,repetition,trialnum,condition,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
0,1,E.png,1,37,R,0,36,36,36,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,F.png,1,38,R,0,37,37,37,,,,,,,,,1,0.440080293123,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,A.png,1,39,R,0,38,38,38,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,L.png,1,40,R,0,39,39,39,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,E.png,1,41,R,0,40,40,40,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,H.png,1,42,R,0,41,41,41,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,C.png,1,43,R,0,42,42,42,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,G.png,1,44,R,0,43,43,43,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,M.png,1,45,R,0,44,44,44,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,H.png,1,46,R,0,45,45,45,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,D.png,1,47,R,0,46,46,46,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,E.png,1,48,R,0,47,47,47,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,0,0,0,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,1,1,1,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,2,2,2,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,3,3,3,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,4,4,4,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,5,5,5,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,6,6,6,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,7,7,7,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,8,8,8,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,9,9,9,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,10,10,10,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,0,11,11,11,,,,,,,None,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,1.0,1,S,,,,,,,,,0,0,0,0,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,1.0,2,S,,,,,,,,,0,1,1,1,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,1.0,3,S,,,,,,,,,0,2,2,2,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,1.0,4,S,,,,,,,,,0,3,3,3,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,1.0,5,S,,,,,,,,,0,4,4,4,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,1.0,6,S,,,,,,,,,0,5,5,5,,,,1,0.430058433816,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,1.0,7,S,,,,,,,,,0,6,6,6,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,1.0,8,S,,,,,,,,,0,7,7,7,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,1.0,9,S,,,,,,,,,0,8,8,8,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,2.0,10,S,,,,,,,,,0,9,9,9,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,2.0,11,S,,,,,,,,,0,10,10,10,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,2.0,12,S,,,,,,,,,0,11,11,11,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,1.0,13,S,,,,,,,,,0,12,12,12,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,1.0,14,S,,,,,,,,,0,13,13,13,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,1.0,15,S,,,,,,,,,0,14,14,14,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,2.0,16,S,,,,,,,,,0,15,15,15,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,2.0,17,S,,,,,,,,,0,16,16,16,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,2.0,18,S,,,,,,,,,0,17,17,17,,,,1,0.469929495117,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,2.0,19,S,,,,,,,,,0,18,18,18,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,2.0,20,S,,,,,,,,,0,19,19,19,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,2.0,21,S,,,,,,,,,0,20,20,20,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,3.0,22,S,,,,,,,,,0,21,21,21,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,3.0,23,S,,,,,,,,,0,22,22,22,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,3.0,24,S,,,,,,,,,0,23,23,23,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,None,25,S,,,,,,,,,0,24,24,24,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,2.0,26,S,,,,,,,,,0,25,25,25,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,2.0,27,S,,,,,,,,,0,26,26,26,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,3.0,28,S,,,,,,,,,0,27,27,27,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,3.0,29,S,,,,,,,,,0,28,28,28,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,3.0,30,S,,,,,,,,,0,29,29,29,,,,1,0.430099491863,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,3.0,31,S,,,,,,,,,0,30,30,30,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,3.0,32,S,,,,,,,,,0,31,31,31,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,3.0,33,S,,,,,,,,,0,32,32,32,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,3.0,34,S,,,,,,,,,0,33,33,33,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,3.0,35,S,,,,,,,,,0,34,34,34,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,3.0,36,S,,,,,,,,,0,35,35,35,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,4.0,37,S,,,,,,,,,0,36,36,36,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,4.0,38,S,,,,,,,,,0,37,37,37,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,4.0,39,S,,,,,,,,,0,38,38,38,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,4.0,40,S,,,,,,,,,0,39,39,39,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,4.0,41,S,,,,,,,,,0,40,40,40,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,4.0,42,S,,,,,,,,,0,41,41,41,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,5.0,43,S,,,,,,,,,0,42,42,42,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,5.0,44,S,,,,,,,,,0,43,43,43,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,5.0,45,S,,,,,,,,,0,44,44,44,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,4.0,46,S,,,,,,,,,0,45,45,45,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,4.0,47,S,,,,,,,,,0,46,46,46,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,4.0,48,S,,,,,,,,,0,47,47,47,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,48,48,48,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,49,49,49,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,50,50,50,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,51,51,51,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,52,52,52,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,53,53,53,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,54,54,54,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,55,55,55,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,56,56,56,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,57,57,57,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,58,58,58,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0.0,0,B,,,,,,,,,0,59,59,59,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,10,97,S,,,,,,,,,0,0,0,0,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,10,98,S,,,,,,,,,0,1,1,1,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,10,99,S,,,,,,,,,0,2,2,2,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,8,100,S,,,,,,,,,0,3,3,3,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,8,101,S,,,,,,,,,0,4,4,4,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,8,102,S,,,,,,,,,0,5,5,5,,,,1,0.43005268569,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,9,103,S,,,,,,,,,0,6,6,6,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,9,104,S,,,,,,,,,0,7,7,7,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,9,105,S,,,,,,,,,0,8,8,8,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,9,106,S,,,,,,,,,0,9,9,9,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,9,107,S,,,,,,,,,0,10,10,10,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,9,108,S,,,,,,,,,0,11,11,11,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,9,109,S,,,,,,,,,0,12,12,12,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,9,110,S,,,,,,,,,0,13,13,13,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,9,111,S,,,,,,,,,0,14,14,14,,,,1,0.500054607204,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,11,112,S,,,,,,,,,0,15,15,15,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,11,113,S,,,,,,,,,0,16,16,16,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,11,114,S,,,,,,,,,0,17,17,17,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,10,115,S,,,,,,,,,0,18,18,18,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,10,116,S,,,,,,,,,0,19,19,19,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,10,117,S,,,,,,,,,0,20,20,20,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,10,118,S,,,,,,,,,0,21,21,21,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,10,119,S,,,,,,,,,0,22,22,22,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,10,120,S,,,,,,,,,0,23,23,23,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,10,121,S,,,,,,,,,0,24,24,24,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,10,122,S,,,,,,,,,0,25,25,25,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,10,123,S,,,,,,,,,0,26,26,26,,,,1,0.440061406418,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,1,Alien16.png,12,124,S,,,,,,,,,0,27,27,27,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,2,Alien17.png,12,125,S,,,,,,,,,0,28,28,28,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
1,3,Alien18.png,12,126,S,,,,,,,,,0,29,29,29,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,11,127,S,,,,,,,,,0,30,30,30,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,11,128,S,,,,,,,,,0,31,31,31,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,11,129,S,,,,,,,,,0,32,32,32,,,,1,0.470112203438,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,11,130,S,,,,,,,,,0,33,33,33,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,11,131,S,,,,,,,,,0,34,34,34,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,11,132,S,,,,,,,,,0,35,35,35,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,11,133,S,,,,,,,,,0,36,36,36,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,11,134,S,,,,,,,,,0,37,37,37,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,11,135,S,,,,,,,,,0,38,38,38,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,1,Alien19.png,12,136,S,,,,,,,,,0,39,39,39,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,2,Alien20.png,12,137,S,,,,,,,,,0,40,40,40,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
4,3,Alien21.png,12,138,S,,,,,,,,,0,41,41,41,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,1,Alien22.png,12,139,S,,,,,,,,,0,42,42,42,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,2,Alien23.png,12,140,S,,,,,,,,,0,43,43,43,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
3,3,Alien24.png,12,141,S,,,,,,,,,0,44,44,44,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,1,Alien13.png,12,142,S,,,,,,,,,0,45,45,45,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,2,Alien14.png,12,143,S,,,,,,,,,0,46,46,46,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
2,3,Alien15.png,12,144,S,,,,,,,,,0,47,47,47,,,,1,0.410114486265,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,48,48,48,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,49,49,49,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,50,50,50,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,51,51,51,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,52,52,52,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,53,53,53,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,54,54,54,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,55,55,55,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,56,56,56,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,57,57,57,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,58,58,58,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,0,blank.png,0,0,B,,,,,,,,,0,59,59,59,,,,None,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,B.png,1,49,R,0,0,0,0,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,J.png,1,50,R,0,1,1,1,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,K.png,1,51,R,0,2,2,2,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,A.png,1,52,R,0,3,3,3,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,H.png,1,53,R,0,4,4,4,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,C.png,1,54,R,0,5,5,5,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,F.png,1,55,R,0,6,6,6,,,,,,,,,1,0.390085137973,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,E.png,1,56,R,0,7,7,7,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,J.png,1,57,R,0,8,8,8,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,F.png,1,58,R,0,9,9,9,,,,,,,,,1,0.360087305835,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,C.png,1,59,R,0,10,10,10,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,A.png,1,60,R,0,11,11,11,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,G.png,1,61,R,0,12,12,12,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,B.png,1,62,R,0,13,13,13,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,E.png,1,63,R,0,14,14,14,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,K.png,1,64,R,0,15,15,15,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,G.png,1,65,R,0,16,16,16,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,D.png,1,66,R,0,17,17,17,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,D.png,1,67,R,0,18,18,18,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,M.png,1,68,R,0,19,19,19,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,H.png,1,69,R,0,20,20,20,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,M.png,1,70,R,0,21,21,21,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,L.png,1,71,R,0,22,22,22,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,L.png,1,72,R,0,23,23,23,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,M.png,1,73,R,0,24,24,24,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,B.png,1,74,R,0,25,25,25,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,C.png,1,75,R,0,26,26,26,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,J.png,1,76,R,0,27,27,27,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,L.png,1,77,R,0,28,28,28,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,E.png,1,78,R,0,29,29,29,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,A.png,1,79,R,0,30,30,30,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,K.png,1,80,R,0,31,31,31,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,L.png,1,81,R,0,32,32,32,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,1,B.png,1,82,R,0,33,33,33,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,2,G.png,1,83,R,0,34,34,34,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
0,3,K.png,1,84,R,0,35,35,35,,,,,,,,,None,,,,,3,15,blast_a_026,F,100.045019879,visual,2018_Nov_07_1707,
