word,location,image,repetition,trialnum,condition,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,Run,vtarget,PartID,ltarget,frameRate,expName,date,
4,2,Alien8.bmp,3.0,32,S,0,31,31,31,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
4,3,Alien9.bmp,3.0,33,S,0,32,32,32,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,1,Alien10.bmp,3.0,34,S,0,33,33,33,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,2,Alien11.bmp,3.0,35,S,0,34,34,34,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,3,Alien12.bmp,3.0,36,S,0,35,35,35,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,1,Alien4.bmp,4.0,37,S,0,36,36,36,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,2,Alien5.bmp,4.0,38,S,0,37,37,37,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,3,Alien6.bmp,4.0,39,S,0,38,38,38,,,,,,,,,3,0.431875167647,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,1,Alien10.bmp,4.0,40,S,0,39,39,39,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,2,Alien11.bmp,4.0,41,S,0,40,40,40,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
3,3,Alien12.bmp,4.0,42,S,0,41,41,41,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,1,Alien4.bmp,5.0,43,S,0,42,42,42,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,2,Alien5.bmp,5.0,44,S,0,43,43,43,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
1,3,Alien6.bmp,5.0,45,S,0,44,44,44,,,,,,,,,3,0.349884387688,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
4,1,Alien7.bmp,4.0,46,S,0,45,45,45,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
4,2,Alien8.bmp,4.0,47,S,0,46,46,46,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
4,3,Alien9.bmp,4.0,48,S,0,47,47,47,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,48,48,48,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,49,49,49,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,50,50,50,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,51,51,51,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,52,52,52,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,53,53,53,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,54,54,54,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,55,55,55,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,56,56,56,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,57,57,57,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,58,58,58,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0.0,0,B,0,59,59,59,,,,,,,,,None,,,,,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0,0,B,,,,,,,,,0,0,0,0,,,None,0.512018481968,None,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0,0,B,,,,,,,,,0,1,1,1,,,,,None,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0,0,B,,,,,,,,,0,2,2,2,,,,,None,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
0,0,blank.png,0,0,B,,,,,,,,,0,3,3,3,,,,,None,3,6,f008,H,119.954926768,visual,2018_Jan_30_1540,
