soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
3A.wav,1,1,1,1,S,0,0,0,0,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,1,2,S,0,1,1,1,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,1,3,S,0,2,2,2,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,1,4,S,0,3,3,3,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,1,5,S,0,4,4,4,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,1,6,S,0,5,5,5,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,1,7,S,0,6,6,6,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,1,8,S,0,7,7,7,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,1,9,S,0,8,8,8,,,,,3,0.142143350095,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,2,10,S,0,9,9,9,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,2,11,S,0,10,10,10,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,2,12,S,0,11,11,11,,,,,3,0.150311452337,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,1,13,S,0,12,12,12,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,1,14,S,0,13,13,13,,,,,3,0.204795901198,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,1,15,S,0,14,14,14,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,2,16,S,0,15,15,15,,,,,3,0.36706084013,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,2,17,S,0,16,16,16,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,2,18,S,0,17,17,17,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,2,19,S,0,18,18,18,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,2,20,S,0,19,19,19,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,2,21,S,0,20,20,20,,,,,3,0.150337337051,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,3,22,S,0,21,21,21,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,3,23,S,0,22,22,22,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,3,24,S,0,23,23,23,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,24,24,24,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,25,25,25,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,26,26,26,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,27,27,27,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,28,28,28,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,29,29,29,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,30,30,30,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,31,31,31,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,32,32,32,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,33,33,33,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,34,34,34,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,35,35,35,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,2,25,S,0,36,36,36,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,2,26,S,0,37,37,37,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,2,27,S,0,38,38,38,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,3,28,S,0,39,39,39,,,,,3,0.175371278077,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,3,29,S,0,40,40,40,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,3,30,S,0,41,41,41,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,3,31,S,0,42,42,42,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,3,32,S,0,43,43,43,,,,,3,0.17541337572,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,3,33,S,0,44,44,44,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,3,34,S,0,45,45,45,,,,,3,0.192028335296,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,3,35,S,0,46,46,46,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,3,36,S,0,47,47,47,,,,,3,0.258688990492,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,4,37,S,0,48,48,48,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,4,38,S,0,49,49,49,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,4,39,S,0,50,50,50,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,4,40,S,0,51,51,51,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,4,41,S,0,52,52,52,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,4,42,S,0,53,53,53,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,5,43,S,0,54,54,54,,,,,3,0.142086745705,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,5,44,S,0,55,55,55,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,5,45,S,0,56,56,56,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,4,46,S,0,57,57,57,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,4,47,S,0,58,58,58,,,,,3,0.183635522146,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,4,48,S,0,59,59,59,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,60,60,60,,,,,3,0.235656683799,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,61,61,61,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,62,62,62,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,63,63,63,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,64,64,64,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,65,65,65,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,66,66,66,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,67,67,67,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,68,68,68,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,69,69,69,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,70,70,70,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,71,71,71,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,4,49,S,0,72,72,72,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,4,50,S,0,73,73,73,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,4,51,S,0,74,74,74,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,5,52,S,0,75,75,75,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,5,53,S,0,76,76,76,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,5,54,S,0,77,77,77,,,,,3,0.175369855482,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,6,55,S,0,78,78,78,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,6,56,S,0,79,79,79,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,6,57,S,0,80,80,80,,,,,3,0.100380102638,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,5,58,S,0,81,81,81,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,5,59,S,0,82,82,82,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,5,60,S,0,83,83,83,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,5,61,S,0,84,84,84,,,,,3,0.408795074094,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,5,62,S,0,85,85,85,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,5,63,S,0,86,86,86,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,6,64,S,0,87,87,87,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,6,65,S,0,88,88,88,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,6,66,S,0,89,89,89,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,7,67,S,0,90,90,90,,,,,3,0.294831050094,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,7,68,S,0,91,91,91,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,7,69,S,0,92,92,92,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,6,70,S,0,93,93,93,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,6,71,S,0,94,94,94,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,6,72,S,0,95,95,95,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,1,1,1,R,,,,,0,0,0,0,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,2,1,2,R,,,,,0,1,1,1,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,3,1,3,R,,,,,0,2,2,2,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,4,R,,,,,0,3,3,3,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,2,1,5,R,,,,,0,4,4,4,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,3,1,6,R,,,,,0,5,5,5,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,1,1,7,R,,,,,0,6,6,6,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,2,1,8,R,,,,,0,7,7,7,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,3,1,9,R,,,,,0,8,8,8,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,1,1,10,R,,,,,0,9,9,9,,,3,0.34440456843,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,2,1,11,R,,,,,0,10,10,10,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,3,1,12,R,,,,,0,11,11,11,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,13,R,,,,,0,12,12,12,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,2,1,14,R,,,,,0,13,13,13,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,3,1,15,R,,,,,0,14,14,14,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,1,1,16,R,,,,,0,15,15,15,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,2,1,17,R,,,,,0,16,16,16,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,3,1,18,R,,,,,0,17,17,17,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,1,1,19,R,,,,,0,18,18,18,,,3,0.200389859267,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,2,1,20,R,,,,,0,19,19,19,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,3,1,21,R,,,,,0,20,20,20,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,1,1,22,R,,,,,0,21,21,21,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,2,1,23,R,,,,,0,22,22,22,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,3,1,24,R,,,,,0,23,23,23,,,3,0.350348316599,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,1,1,25,R,,,,,0,24,24,24,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,2,1,26,R,,,,,0,25,25,25,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,3,1,27,R,,,,,0,26,26,26,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,1,1,28,R,,,,,0,27,27,27,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,2,1,29,R,,,,,0,28,28,28,,,3,0.150429212488,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,3,1,30,R,,,,,0,29,29,29,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,1,1,31,R,,,,,0,30,30,30,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,2,1,32,R,,,,,0,31,31,31,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,3,1,33,R,,,,,0,32,32,32,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,34,R,,,,,0,33,33,33,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,2,1,35,R,,,,,0,34,34,34,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,3,1,36,R,,,,,0,35,35,35,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,1,1,37,R,,,,,0,36,36,36,,,3,0.267014958896,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,2,1,38,R,,,,,0,37,37,37,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,3,1,39,R,,,,,0,38,38,38,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,1,1,40,R,,,,,0,39,39,39,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,2,1,41,R,,,,,0,40,40,40,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,3,1,42,R,,,,,0,41,41,41,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,1,1,43,R,,,,,0,42,42,42,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,2,1,44,R,,,,,0,43,43,43,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,3,1,45,R,,,,,0,44,44,44,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,1,1,46,R,,,,,0,45,45,45,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,2,1,47,R,,,,,0,46,46,46,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,3,1,48,R,,,,,0,47,47,47,,,3,0.119472572114,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,48,48,48,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,49,49,49,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,50,50,50,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,51,51,51,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,52,52,52,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
